16440,Regular,NULL,|,11,29,1,|,Jimmy Martin,1 (11) 500 555-0151,jimmy2@adventure-works.com,"34, rue Philibert-Delorme",Paris,Seine (Paris),France,1979-12-04,Single,0-25000,Male,4,High School,Manual,1,2
25556,Silver,NULL,|,3,1253,2,|,Joan Martin,1 (11) 500 555-0157,joan19@adventure-works.com,517 Soto St.,Caloundra,Queensland,Australia,1980-09-26,Single,0-25000,Female,0,Partial College,Manual,1,1
14668,Gold,High-Value Dormant,|,3,5217,3,|,Joe Martin,1 (11) 500 555-0118,joe24@adventure-works.com,3072 Gumwood Dr.,Sydney,New South Wales,Australia,1970-03-04,Married,75001-100000,Male,4,Graduate Degree,Management,1,1
14436,Silver,High-Value Dormant,|,4,4776,2,|,John Martin,718-555-0190,john52@adventure-works.com,1312 Garaventa Dr.,Vancouver,British Columbia,Canada,1965-09-04,Married,75001-100000,Male,4,Partial College,Professional,1,3
29248,Regular,NULL,|,11,27,1,|,Jonathan Martin,220-555-0128,jonathan68@adventure-works.com,3332 Walnut Blvd.,Redmond,Washington,United States,1961-06-19,Single,75001-100000,Male,4,High School,Professional,1,2
15079,Bronze,NULL,|,4,2732,2,|,Jose Martin,1 (11) 500 555-0191,jose76@adventure-works.com,"56, rue des Grands Champs",Saint-Denis,Seine Saint Denis,France,1969-06-04,Married,25001-50000,Male,0,"Bachelors ",Clerical,1,0
11388,Silver,High-Value Dormant,|,9,6987,3,|,Joseph Martin,1 (11) 500 555-0143,joseph21@adventure-works.com,7028 San Gabriel Dr.,York,England,United Kingdom,1959-07-24,Married,25001-50000,Male,3,Graduate Degree,Clerical,1,0
27607,Regular,NULL,|,10,7,1,|,Joshua Martin,194-555-0131,joshua16@adventure-works.com,1826 Corte Del Sol,Metchosin,British Columbia,Canada,1956-08-11,Married,75001-100000,Male,2,Partial High School,Skilled Manual,1,2
13544,Bronze,NULL,|,2,108,2,|,Joy Martin,1 (11) 500 555-0174,joy1@adventure-works.com,9401 Columbia River Ct,London,England,United Kingdom,1970-12-07,Single,0-25000,Female,0,Partial College,Manual,1,1
18790,Bronze,NULL,|,2,1728,1,|,Julia Martin,302-555-0133,julia36@adventure-works.com,8315 Near Ct.,Renton,Washington,United States,1979-09-26,Married,25001-50000,Female,0,High School,Skilled Manual,1,2
23542,Bronze,High-Value Dormant,|,9,3337,2,|,Justin Martin,1 (11) 500 555-0111,justin42@adventure-works.com,4428 Maureen Circle,Geelong,Victoria,Australia,1961-03-10,Single,50001-75000,Male,1,Partial College,Skilled Manual,0,1
16796,Regular,NULL,|,8,55,1,|,Kaitlyn Martin,463-555-0176,kaitlyn37@adventure-works.com,6396 Pueblo Dr.,Sedro Woolley,Washington,United States,1948-06-05,Single,50001-75000,Female,2,Partial College,Professional,1,1
20273,Regular,NULL,|,4,40,1,|,Katherine Martin,320-555-0187,katherine85@adventure-works.com,7895 Stanley Dollar Dr.,Victoria,British Columbia,Canada,1976-10-28,Single,25001-50000,Female,0,High School,Skilled Manual,1,2
16457,Regular,NULL,|,5,150,1,|,Kathleen Martin,1 (11) 500 555-0188,kathleen2@adventure-works.com,Lindenalle 1854,Braunschweig,Nordrhein-Westfalen,Germany,1976-02-19,Single,0-25000,Female,0,Partial High School,Manual,0,1
27523,Regular,NULL,|,13,2049,1,|,Kayla Martin,998-555-0163,kayla15@adventure-works.com,7207 Peabody Road,Bellingham,Washington,United States,1974-03-20,Single,25001-50000,Female,0,High School,Professional,0,2
28195,Bronze,NULL,|,1,575,1,|,Kellie Martin,564-555-0118,kellie0@adventure-works.com,5414 Stonehedge Dr.,Burnaby,British Columbia,Canada,1959-07-03,Single,75001-100000,Female,3,Graduate Degree,Professional,0,0
14189,Gold,High-Value Dormant,|,7,8317,3,|,Krista Martin,1 (11) 500 555-0160,krista0@adventure-works.com,Bundesallee 9511,Dresden,Hessen,Germany,1951-09-01,Married,75001-100000,Female,4,High School,Professional,0,2
21029,Silver,NULL,|,2,1935,2,|,Kristi Martin,1 (11) 500 555-0112,kristi40@adventure-works.com,Karl Liebknecht str 466,Saarlouis,Saarland,Germany,1969-08-15,Single,0-25000,Female,2,High School,Manual,1,0
21108,Regular,NULL,|,4,819,1,|,Kristine Martin,1 (11) 500 555-0191,kristine1@adventure-works.com,Buergermeister-ulrich-str 7500,München,Hessen,Germany,1962-11-23,Married,25001-50000,Female,1,"Bachelors ",Skilled Manual,1,1
17262,Regular,NULL,|,8,1736,1,|,Kristy Martin,708-555-0182,kristy0@adventure-works.com,4566 Bermad Drive,Bellflower,California,United States,1960-10-25,Married,50001-75000,Female,1,Partial College,Skilled Manual,1,1
25236,Regular,NULL,|,4,40,1,|,Lance Martin,1 (11) 500 555-0179,lance0@adventure-works.com,4422 Roxbury Drive,Milsons Point,New South Wales,Australia,1962-01-09,Single,50001-75000,Male,5,"Bachelors ",Professional,1,2
18254,Bronze,High-Value Dormant,|,11,6022,2,|,Larry Martin,1 (11) 500 555-0160,larry1@adventure-works.com,4917 Violet Ct.,Lane Cove,New South Wales,Australia,1966-08-22,Single,75001-100000,Male,0,Graduate Degree,Management,1,0
16798,Regular,NULL,|,12,1765,1,|,Latasha Martin,126-555-0160,latasha0@adventure-works.com,9613 Smiling Tree Court,Coronado,California,United States,1948-05-04,Married,50001-75000,Female,2,"Bachelors ",Management,1,0
19006,Bronze,NULL,|,1,70,1,|,Leslie Martin,622-555-0196,leslie0@adventure-works.com,805 Stonyhill Circle,Beaverton,Oregon,United States,1950-04-20,Married,50001-75000,Female,2,Partial College,Professional,1,2
29985,Gold,High-Value Dormant,|,3,62380,8,|,Linda Martin,1 (11) 500 555-0137,linda8@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19716,Regular,NULL,|,10,1155,1,|,Logan Martin,397-555-0188,logan66@adventure-works.com,6114 Hobby Court,San Gabriel,California,United States,1954-04-26,Single,50001-75000,Male,3,Partial High School,Skilled Manual,1,2
22114,Bronze,NULL,|,8,4183,2,|,Lucas Martin,434-555-0192,lucas28@adventure-works.com,191 Trail Way,Cliffside,British Columbia,Canada,1953-07-16,Married,50001-75000,Male,3,Graduate Degree,Management,1,2
20492,Regular,NULL,|,11,72,1,|,Madison Martin,590-555-0124,madison15@adventure-works.com,4472 Galveston Ct.,N. Vancouver,British Columbia,Canada,1943-02-13,Married,50001-75000,Female,5,"Bachelors ",Management,1,2
13794,Gold,NULL,|,1,7212,3,|,Mallory Martin,1 (11) 500 555-0145,mallory8@adventure-works.com,8028 3910th Avenue,Woolston,England,United Kingdom,1964-08-26,Single,0-25000,Female,2,High School,Manual,1,2
11039,Gold,NULL,|,2,6637,3,|,Marc Martin,1 (11) 500 555-0183,marc3@adventure-works.com,9353 Creekside Dr.,Wollongong,New South Wales,Australia,1948-12-17,Married,25001-50000,Male,3,Partial College,Clerical,1,2
22376,Regular,NULL,|,7,30,1,|,Marcus Martin,338-555-0113,marcus15@adventure-works.com,5690 Morgan Territory Rd,Lake Oswego,Oregon,United States,1972-03-18,Single,25001-50000,Male,1,Graduate Degree,Skilled Manual,1,0
14151,Regular,NULL,|,4,85,1,|,Marie Martin,1 (11) 500 555-0164,marie24@adventure-works.com,"35, route de Marseille",Roncq,Nord,France,1970-10-26,Single,0-25000,Female,2,High School,Manual,1,0
26267,Regular,NULL,|,3,21,1,|,Matthew Martin,873-555-0194,matthew20@adventure-works.com,1960 Via Catanzaro,Long Beach,California,United States,1956-04-24,Married,25001-50000,Male,2,High School,Skilled Manual,0,2
16030,Silver,NULL,|,0,74,2,|,Max Martin,1 (11) 500 555-0116,max1@adventure-works.com,9278 San Francisco,Hervey Bay,Queensland,Australia,1947-05-21,Married,0-25000,Male,4,High School,Skilled Manual,1,2
11737,Regular,NULL,|,6,77,2,|,Megan Martin,612-555-0171,megan17@adventure-works.com,8243 Gilardy Drive,Redwood City,California,United States,1959-02-08,Married,50001-75000,Female,4,"Bachelors ",Professional,1,0
26773,Regular,NULL,|,10,70,1,|,Meghan Martin,1 (11) 500 555-0172,meghan0@adventure-works.com,6179 Mt. Hamilton Dr.,South Melbourne,Victoria,Australia,1960-03-17,Married,50001-75000,Female,5,Partial College,Skilled Manual,1,3
28910,Regular,NULL,|,4,49,1,|,Melody Martin,1 (11) 500 555-0176,melody0@adventure-works.com,"88, avenue de l´ Union Centrale",Paris,Seine (Paris),France,1950-08-14,Single,75001-100000,Female,4,High School,Management,1,3
17543,Bronze,NULL,|,2,2415,1,|,Meredith Martin,395-555-0159,meredith22@adventure-works.com,6868 West,Burlingame,California,United States,1962-08-15,Single,50001-75000,Female,1,"Bachelors ",Professional,0,1
18783,Bronze,NULL,|,1,2362,1,|,Michael Martin,743-555-0126,michael46@adventure-works.com,1970 Napa Ct.,W. Linn,Oregon,United States,1968-04-19,Single,75001-100000,Male,0,"Bachelors ",Management,0,1
27819,Regular,NULL,|,12,2419,1,|,Michele Martin,1 (11) 500 555-0121,michele35@adventure-works.com,7983 Pinecrest Dr.,Watford,England,United Kingdom,1963-03-06,Married,25001-50000,Female,1,"Bachelors ",Skilled Manual,1,0
27091,Regular,NULL,|,16,2071,1,|,Miguel Martin,710-555-0152,miguel14@adventure-works.com,9206 West Rd.,Everett,Washington,United States,1971-10-20,Married,50001-75000,Male,1,Graduate Degree,Professional,0,0
29986,Gold,High-Value Dormant,|,3,35705,8,|,Mindy Martin,1 (11) 500 555-0177,mindy1@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24832,Regular,NULL,|,24,2182,1,|,Morgan Martin,555-555-0159,morgan36@adventure-works.com,5969 Meadowbrook Court,Newton,British Columbia,Canada,1965-08-02,Married,50001-75000,Female,0,Graduate Degree,Professional,0,1
15593,Regular,NULL,|,6,116,2,|,Naomi Martin,1 (11) 500 555-0176,naomi0@adventure-works.com,89 Ancona Ct.,Hobart,Tasmania,Australia,1967-09-19,Married,50001-75000,Female,5,"Bachelors ",Professional,1,4
20675,Regular,NULL,|,5,1155,1,|,Natalie Martin,764-555-0123,natalie82@adventure-works.com,1788 Camino Verde,Lake Oswego,Oregon,United States,1967-11-02,Single,25001-50000,Female,2,"Bachelors ",Skilled Manual,0,1
27490,Silver,NULL,|,1,1332,2,|,Natasha Martin,1 (11) 500 555-0114,natasha0@adventure-works.com,9234 Paso Del Rio Court,Warrnambool,Victoria,Australia,1951-04-03,Single,0-25000,Female,2,Partial High School,Clerical,1,2
17769,Bronze,High-Value Dormant,|,7,3910,2,|,Nathan Martin,1 (11) 500 555-0174,nathan72@adventure-works.com,Marketplatz 4624,Werne,Nordrhein-Westfalen,Germany,1952-11-14,Single,0-25000,Male,3,Partial College,Manual,1,2
24078,Regular,NULL,|,9,4,1,|,Neil Martin,1 (11) 500 555-0119,neil1@adventure-works.com,Rehstr 6446,Saarbrücken,Saarland,Germany,1965-06-21,Married,25001-50000,Male,1,"Bachelors ",Skilled Manual,1,2
28450,Regular,NULL,|,11,69,1,|,Nelson Martin,1 (11) 500 555-0110,nelson0@adventure-works.com,Kappellweg 675,Paderborn,Nordrhein-Westfalen,Germany,1962-02-14,Single,0-25000,Male,1,"Bachelors ",Manual,0,0
23362,Bronze,NULL,|,2,7,1,|,Nicholas Martin,632-555-0140,nicholas15@adventure-works.com,1918 Terra Granada,Oak Bay,British Columbia,Canada,1957-09-20,Single,50001-75000,Male,2,Partial High School,Skilled Manual,1,2
21933,Regular,NULL,|,2,50,1,|,Nicole Martin,378-555-0161,nicole15@adventure-works.com,6866 Winterberry Ct.,San Carlos,California,United States,1959-10-03,Married,50001-75000,Female,4,"Bachelors ",Professional,1,0
17657,Silver,NULL,|,0,113,2,|,Noah Martin,473-555-0111,noah59@adventure-works.com,6218 Stephanie Way,Metchosin,British Columbia,Canada,1975-12-24,Married,25001-50000,Male,4,Partial College,Clerical,0,0
16300,Silver,NULL,|,1,112,2,|,Orlando Martin,1 (11) 500 555-0138,orlando1@adventure-works.com,7064 Alpha Way,Stoke-on-Trent,England,United Kingdom,1977-11-10,Single,0-25000,Male,0,High School,Manual,0,1
21855,Regular,NULL,|,5,580,1,|,Paula Martin,1 (11) 500 555-0169,paula3@adventure-works.com,9424 Athens Circle,Woolston,England,United Kingdom,1951-08-12,Married,greater than 100000,Female,0,Partial College,Management,0,4
28103,Bronze,NULL,|,1,1215,1,|,Pedro Martin,1 (11) 500 555-0125,pedro20@adventure-works.com,6880 N Lucile Lane,Silverwater,New South Wales,Australia,1948-11-20,Single,0-25000,Male,2,Partial High School,Clerical,1,2
13269,Gold,NULL,|,2,4508,2,|,Rachel Martin,832-555-0115,rachel17@adventure-works.com,3704 Greendell Rd.,Lynnwood,Washington,United States,1932-03-08,Single,25001-50000,Female,2,Graduate Degree,Management,0,2
19560,Silver,High-Value Dormant,|,9,6118,2,|,Randall Martin,1 (11) 500 555-0154,randall1@adventure-works.com,1042 Hooftrail Way,Newcastle,New South Wales,Australia,1970-04-27,Married,75001-100000,Male,2,"Bachelors ",Professional,1,0
27962,Regular,NULL,|,6,7,1,|,Rebekah Martin,1 (11) 500 555-0123,rebekah20@adventure-works.com,"8, rue des Vendangeurs",Lille,Nord,France,1949-11-05,Single,75001-100000,Female,5,High School,Management,1,3
14054,Gold,NULL,|,0,281,3,|,Reginald Martin,1 (11) 500 555-0113,reginald8@adventure-works.com,4091 Silver Oaks Place,Warrnambool,Victoria,Australia,1960-04-10,Married,50001-75000,Male,1,Partial College,Skilled Manual,1,1
17478,Silver,High-Value Dormant,|,7,4758,2,|,Renee Martin,1 (11) 500 555-0179,renee0@adventure-works.com,7239 Nicholas Drive,Brisbane,Queensland,Australia,1947-11-22,Married,25001-50000,Female,3,Partial College,Clerical,0,2
23475,Regular,NULL,|,6,122,1,|,Richard Martin,132-555-0165,richard55@adventure-works.com,2354 Crown Ct,Bremerton,Washington,United States,1934-07-15,Married,25001-50000,Male,2,Graduate Degree,Management,1,2
16608,Bronze,NULL,|,2,102,2,|,Ricky Martin,1 (11) 500 555-0133,ricky0@adventure-works.com,2912 Guadalupe,Brisbane,Queensland,Australia,1975-12-13,Single,50001-75000,Male,0,"Bachelors ",Professional,1,3
13889,Bronze,NULL,|,11,3084,2,|,Robert Martin,428-555-0156,robert73@adventure-works.com,9215 Hamilton Ave.,Lebanon,Oregon,United States,1966-08-10,Single,50001-75000,Male,0,Graduate Degree,Professional,1,0
16201,Bronze,NULL,|,6,3058,2,|,Ross Martin,1 (11) 500 555-0193,ross21@adventure-works.com,1817 Hilltop Rd,London,England,United Kingdom,1971-09-06,Single,0-25000,Male,0,Partial High School,Manual,1,2
22065,Regular,NULL,|,11,70,1,|,Roy Martin,1 (11) 500 555-0143,roy22@adventure-works.com,8955 Miller Dr.,Brisbane,Queensland,Australia,1946-07-03,Married,0-25000,Male,4,High School,Skilled Manual,0,2
22400,Bronze,NULL,|,8,2738,2,|,Ruben Martin,1 (11) 500 555-0112,ruben23@adventure-works.com,4070 Lacorso Drive,South Melbourne,Victoria,Australia,1980-05-19,Married,0-25000,Male,0,Partial College,Manual,0,1
15360,Bronze,NULL,|,1,5,1,|,Ryan Martin,523-555-0164,ryan37@adventure-works.com,2761 Willcrest Circle,Burbank,California,United States,1933-06-22,Married,greater than 100000,Male,1,Graduate Degree,Management,1,1
25578,Bronze,NULL,|,1,1155,1,|,Sabrina Martin,1 (11) 500 555-0134,sabrina16@adventure-works.com,8922 Lindley Ct.,Peterborough,England,United Kingdom,1961-05-21,Married,25001-50000,Female,3,Graduate Degree,Clerical,1,0
27541,Silver,High-Value Dormant,|,3,4490,2,|,Samantha Martin,706-555-0194,samantha16@adventure-works.com,2381 Tupelo Drive,Novato,California,United States,1968-10-12,Single,50001-75000,Female,0,"Bachelors ",Professional,1,1
15874,Silver,NULL,|,2,225,3,|,Samuel Martin,223-555-0161,samuel53@adventure-works.com,6791 Creekside Drive,Sooke,British Columbia,Canada,1944-06-12,Married,50001-75000,Male,4,"Bachelors ",Management,0,2
12041,Silver,High-Value Dormant,|,6,5998,2,|,Seth Martin,499-555-0118,seth15@adventure-works.com,1019 Pennsylvania Blvd,Marysville,Washington,United States,1975-06-07,Married,25001-50000,Male,0,High School,Skilled Manual,1,2
24045,Regular,NULL,|,3,5,1,|,Shannon Martin,1 (11) 500 555-0151,shannon22@adventure-works.com,3221 Mt. Washington Way,Runcorn,England,United Kingdom,1968-02-17,Married,0-25000,Male,3,High School,Manual,1,0
15635,Bronze,NULL,|,2,117,2,|,Sheila Martin,1 (11) 500 555-0199,sheila0@adventure-works.com,7326 Kenmore,Newcastle upon Tyne,England,United Kingdom,1971-08-24,Single,25001-50000,Female,0,High School,Manual,0,1
14803,Silver,NULL,|,2,4356,2,|,Stacy Martin,1 (11) 500 555-0172,stacy1@adventure-works.com,Kappellweg 242,Hamburg,Hamburg,Germany,1964-06-07,Single,0-25000,Female,3,High School,Manual,1,1
25269,Regular,NULL,|,4,24,1,|,Tabitha Martin,1 (11) 500 555-0138,tabitha19@adventure-works.com,7375 Kipling Court,Wollongong,New South Wales,Australia,1939-04-03,Single,50001-75000,Female,2,Graduate Degree,Management,1,1
22969,Bronze,NULL,|,0,40,1,|,Taylor Martin,918-555-0185,taylor62@adventure-works.com,1040 Greenbush Drive,Newton,British Columbia,Canada,1975-09-27,Single,25001-50000,Female,0,High School,Skilled Manual,0,2
22588,Regular,NULL,|,6,49,1,|,Teresa Martin,1 (11) 500 555-0191,teresa1@adventure-works.com,9608 Grammercy Lane,Gloucestershire,England,United Kingdom,1960-10-17,Single,0-25000,Female,1,Partial College,Manual,1,0
21588,Bronze,NULL,|,2,1174,1,|,Theodore Martin,413-555-0122,theodore0@adventure-works.com,3519 Woodruff Lane,Burbank,California,United States,1972-02-03,Married,50001-75000,Male,1,Graduate Degree,Skilled Manual,1,0
16952,Regular,NULL,|,8,1736,1,|,Thomas Martin,211-555-0119,thomas76@adventure-works.com,8348 Holiday Hill Dr.,Newton,British Columbia,Canada,1970-10-22,Married,25001-50000,Male,1,"Bachelors ",Skilled Manual,1,1
27724,Regular,NULL,|,4,70,1,|,Tyler Martin,356-555-0112,tyler5@adventure-works.com,3620 Temple Drive,Shawnee,British Columbia,Canada,1976-05-25,Married,25001-50000,Male,0,High School,Skilled Manual,1,2
26885,Regular,NULL,|,7,575,1,|,Victor Martin,1 (11) 500 555-0194,victor1@adventure-works.com,2983 Yosemite Ct,Oxon,England,United Kingdom,1976-03-10,Single,25001-50000,Male,0,Partial College,Clerical,0,1
18079,Regular,NULL,|,4,1701,1,|,Victoria Martin,664-555-0120,victoria15@adventure-works.com,9593 Eastgate Lane,La Jolla,California,United States,1947-05-15,Married,50001-75000,Female,5,"Bachelors ",Management,1,3
22078,Regular,NULL,|,9,564,1,|,William Martin,411-555-0139,william10@adventure-works.com,7432 N. 17th St.,Glendale,California,United States,1962-07-08,Married,greater than 100000,Male,1,Partial College,Professional,1,4
16234,Regular,NULL,|,7,14,1,|,Wyatt Martin,570-555-0116,wyatt15@adventure-works.com,7433 San Simeon Ct.,San Francisco,California,United States,1956-05-07,Married,25001-50000,Male,1,Partial College,Clerical,1,1
22233,Silver,High-Value Dormant,|,7,5997,2,|,Xavier Martin,398-555-0127,xavier12@adventure-works.com,4539 Leeds Ct,Haney,British Columbia,Canada,1972-04-22,Married,25001-50000,Male,1,Graduate Degree,Skilled Manual,1,0
28257,Gold,NULL,|,1,5976,2,|,Zachary Martin,404-555-0162,zachary45@adventure-works.com,2556 San Remo Ct,Yakima,Washington,United States,1962-04-18,Single,75001-100000,Male,1,Partial College,Professional,1,4
29333,Regular,NULL,|,10,55,1,|,Abby Martinez,1 (11) 500 555-0150,abby15@adventure-works.com,1023 Hawkins Street,Townsville,Queensland,Australia,1937-09-10,Single,25001-50000,Female,2,"Bachelors ",Management,0,2
16651,Bronze,NULL,|,2,14,1,|,Abigail Martinez,925-555-0112,abigail58@adventure-works.com,8020 Charlotte Ave.,Issaquah,Washington,United States,1943-09-26,Married,greater than 100000,Female,2,"Bachelors ",Management,1,3
15457,Bronze,NULL,|,4,2782,2,|,Adriana Martinez,1 (11) 500 555-0176,adriana18@adventure-works.com,Brunnenstr 6675,Neunkirchen,Saarland,Germany,1941-02-28,Married,0-25000,Female,1,Partial College,Manual,1,0
24827,Regular,NULL,|,9,35,1,|,Alexander Martinez,547-555-0197,alexander21@adventure-works.com,2524 Garden Ave.,La Jolla,California,United States,1965-06-10,Married,25001-50000,Male,3,"Bachelors ",Skilled Manual,1,3
25967,Regular,NULL,|,6,30,1,|,Alexis Martinez,837-555-0194,alexis14@adventure-works.com,3783 Dartmouth Way,Mill Valley,California,United States,1957-09-25,Married,50001-75000,Female,2,Partial High School,Skilled Manual,1,2
19386,Bronze,NULL,|,10,1938,2,|,Allen Martinez,1 (11) 500 555-0110,allen16@adventure-works.com,"810, rue des Rosiers",Orleans,Loiret,France,1974-06-25,Single,25001-50000,Male,0,Partial College,Clerical,0,1
18070,Bronze,NULL,|,0,5,1,|,Alyssa Martinez,568-555-0197,alyssa17@adventure-works.com,2090 Vine Hill Way,Santa Monica,California,United States,1946-02-04,Married,50001-75000,Female,4,"Bachelors ",Management,1,2
16588,Gold,High-Value Dormant,|,4,6995,3,|,Andre Martinez,1 (11) 500 555-0154,andre17@adventure-works.com,5598 Mt. Palomar Pl.,London,England,United Kingdom,1953-04-03,Married,greater than 100000,Male,4,Partial College,Professional,1,2
11530,Gold,NULL,|,0,574,16,|,Andrew Martinez,226-555-0113,andrew24@adventure-works.com,3183 Trasher Road,N. Vancouver,British Columbia,Canada,1957-07-26,Married,25001-50000,Male,1,Partial College,Clerical,1,1
12009,Gold,High-Value Dormant,|,5,8196,3,|,Ann Martinez,1 (11) 500 555-0189,ann22@adventure-works.com,8794 Seagull Court,North Ryde,New South Wales,Australia,1957-08-03,Single,75001-100000,Female,1,Partial College,Skilled Manual,1,1
12994,Gold,High-Value Dormant,|,3,6855,3,|,Anna Martinez,1 (11) 500 555-0148,anna55@adventure-works.com,7718 Beech Ct.,Townsville,Queensland,Australia,1970-04-09,Single,75001-100000,Female,4,Graduate Degree,Management,1,1
26376,Regular,NULL,|,3,122,1,|,Anthony Martinez,276-555-0113,anthony3@adventure-works.com,8494 Ryan Rd.,National City,California,United States,1953-01-17,Married,50001-75000,Male,4,Partial College,Professional,1,1
11166,Bronze,NULL,|,1,88,2,|,Ashley Martinez,131-555-0194,ashley18@adventure-works.com,6993 Whyte Park Ave.,Olympia,Washington,United States,1972-04-24,Single,50001-75000,Female,0,Partial College,Skilled Manual,0,2
21292,Regular,NULL,|,4,15,1,|,Austin Martinez,343-555-0117,austin33@adventure-works.com,1858 Liscome Way,W. Linn,Oregon,United States,1962-05-09,Married,75001-100000,Male,1,Partial College,Professional,1,4
12621,Gold,High-Value Dormant,|,4,6471,3,|,Barry Martinez,1 (11) 500 555-0117,barry18@adventure-works.com,"295, avenue de la Gare",Paris,Seine (Paris),France,1969-12-12,Married,25001-50000,Male,0,Graduate Degree,Clerical,1,0
16669,Bronze,NULL,|,2,5,1,|,Benjamin Martinez,546-555-0169,benjamin54@adventure-works.com,6665 Homestead Ave.,Kirkland,Washington,United States,1974-03-24,Single,50001-75000,Male,0,Partial College,Professional,1,2
20475,Regular,NULL,|,7,15,1,|,Blake Martinez,973-555-0165,blake17@adventure-works.com,564 Greenwood Place,Chula Vista,California,United States,1965-09-26,Married,greater than 100000,Male,2,"Bachelors ",Management,1,3
25352,Regular,NULL,|,4,30,1,|,Brandon Martinez,327-555-0193,brandon44@adventure-works.com,843 Camino Verde Cr.,Lake Oswego,Oregon,United States,1957-02-14,Married,0-25000,Male,2,Partial High School,Clerical,0,2
12865,Regular,NULL,|,9,114,2,|,Brandy Martinez,1 (11) 500 555-0177,brandy14@adventure-works.com,5195 Graham Street,Reading,England,United Kingdom,1976-03-24,Married,0-25000,Female,0,High School,Manual,0,1
14807,Regular,NULL,|,4,40,1,|,Brenda Martinez,1 (11) 500 555-0137,brenda21@adventure-works.com,"487, rue Montcalm",Les Ulis,Essonne,France,1963-02-05,Single,0-25000,Female,4,Partial High School,Manual,1,2
23532,Bronze,NULL,|,10,3337,2,|,Brett Martinez,1 (11) 500 555-0111,brett17@adventure-works.com,252 Hemlock Drive,Sydney,New South Wales,Australia,1960-03-15,Married,50001-75000,Male,1,Partial College,Skilled Manual,1,1
22747,Regular,NULL,|,9,32,1,|,Brianna Martinez,952-555-0159,brianna16@adventure-works.com,6044 Gloria Terr.,Glendale,California,United States,1945-03-10,Married,50001-75000,Female,5,"Bachelors ",Management,1,2
18452,Gold,NULL,|,2,4753,2,|,Bruce Martinez,1 (11) 500 555-0119,bruce17@adventure-works.com,329 Shelly Dr,Bendigo,Victoria,Australia,1948-06-12,Married,25001-50000,Male,3,Partial College,Clerical,0,2
19471,Bronze,NULL,|,10,3479,2,|,Bryant Martinez,1 (11) 500 555-0181,bryant17@adventure-works.com,3429 Fourth Street,Oxon,England,United Kingdom,1963-05-03,Single,0-25000,Male,3,High School,Manual,1,1
16559,Gold,NULL,|,1,4705,2,|,Candace Martinez,1 (11) 500 555-0192,candace16@adventure-works.com,"2, rue Lamarck",Cergy,Val d'Oise,France,1969-10-23,Single,0-25000,Female,2,High School,Manual,1,0
24852,Regular,NULL,|,7,2457,1,|,Carla Martinez,1 (11) 500 555-0150,carla20@adventure-works.com,55 St. George Dr.,Watford,England,United Kingdom,1946-01-03,Married,greater than 100000,Female,4,"Bachelors ",Management,1,3
14169,Bronze,High-Value Dormant,|,5,3263,2,|,Carmen Martinez,1 (11) 500 555-0126,carmen2@adventure-works.com,"965, rue Philibert-Delorme",Saint Germain en Laye,Yveline,France,1968-04-16,Single,0-25000,Female,3,High School,Manual,1,0
17656,Bronze,NULL,|,2,578,1,|,Carol Martinez,606-555-0131,carol16@adventure-works.com,8869 Bellwood Court,Shawnee,British Columbia,Canada,1974-02-26,Single,25001-50000,Female,0,Graduate Degree,Skilled Manual,1,0
24572,Regular,NULL,|,9,4,1,|,Carolyn Martinez,1 (11) 500 555-0167,carolyn17@adventure-works.com,Viktoria-Luise-Platz 413,Bonn,Nordrhein-Westfalen,Germany,1950-05-28,Married,75001-100000,Female,3,Partial College,Management,1,4
23766,Regular,NULL,|,6,69,1,|,Cassandra Martinez,1 (11) 500 555-0144,cassandra19@adventure-works.com,Königstr 426,Solingen,Nordrhein-Westfalen,Germany,1972-05-02,Single,25001-50000,Female,2,Partial College,Clerical,1,0
23981,Regular,NULL,|,11,34,1,|,Cesar Martinez,1 (11) 500 555-0126,cesar17@adventure-works.com,"297, place Beaubernard",Roissy en Brie,Seine et Marne,France,1955-11-18,Married,0-25000,Male,2,Partial College,Manual,1,0
21704,Bronze,NULL,|,2,1152,1,|,Charles Martinez,122-555-0118,charles21@adventure-works.com,9900 Clearbrook Drive,Seattle,Washington,United States,1955-04-26,Married,25001-50000,Male,1,Partial College,Clerical,1,1
14927,Bronze,NULL,|,12,4190,2,|,Chelsea Martinez,1 (11) 500 555-0116,chelsea19@adventure-works.com,Heideweg 5914,Berlin,Saarland,Germany,1968-09-26,Married,25001-50000,Female,1,"Bachelors ",Clerical,1,0
24510,Regular,NULL,|,3,61,1,|,Christian Martinez,191-555-0143,christian53@adventure-works.com,470 Keller Ridge,Walla Walla,Washington,United States,1976-07-11,Married,25001-50000,Male,0,High School,Skilled Manual,0,2
27661,Regular,NULL,|,11,24,1,|,Christopher Martinez,491-555-0116,christopher17@adventure-works.com,7299 Pheasant Ct.,National City,California,United States,1936-08-10,Married,greater than 100000,Male,1,Graduate Degree,Management,1,4
